"location_id","type","name","status"
34020302,"VILLAGE","Kagaga","ACTIVE"
34020303,"VILLAGE","Kibuye","ACTIVE"
34020304,"VILLAGE","Musumba","ACTIVE"
34020305,"VILLAGE","Ndorwa","ACTIVE"
34020306,"VILLAGE","Runyanja","ACTIVE"
34020401,"VILLAGE","Bizu","ACTIVE"
34020402,"VILLAGE","Gikombe","ACTIVE"
34020403,"VILLAGE","Kamatenge","ACTIVE"
34020404,"VILLAGE","Kareba","ACTIVE"
34020405,"VILLAGE","Nyacyonga","ACTIVE"
34020406,"VILLAGE","Rebero","ACTIVE"
34020407,"VILLAGE","Rubare","ACTIVE"
34020501,"VILLAGE","Cyamabuye","ACTIVE"
34020502,"VILLAGE","Gisozi","ACTIVE"
34020503,"VILLAGE","Jenda","ACTIVE"
34020504,"VILLAGE","Nteranya","ACTIVE"
34020505,"VILLAGE","Nyamutukura","ACTIVE"
34020506,"VILLAGE","Rushunguru","ACTIVE"
34020601,"VILLAGE","Bihinga","ACTIVE"
34020602,"VILLAGE","Gakarara","ACTIVE"
34020603,"VILLAGE","Gasesero","ACTIVE"
34020604,"VILLAGE","Kajebeshi","ACTIVE"
34020605,"VILLAGE","Rega","ACTIVE"
34020606,"VILLAGE","Rubare","ACTIVE"
34020607,"VILLAGE","Terimbere","ACTIVE"
34030101,"VILLAGE","Cyumba","ACTIVE"
34030102,"VILLAGE","Gahama","ACTIVE"
34030103,"VILLAGE","Gasiza","ACTIVE"
34030104,"VILLAGE","Isangano","ACTIVE"
34030105,"VILLAGE","Kabingo","ACTIVE"
34030106,"VILLAGE","Kanama","ACTIVE"
34030107,"VILLAGE","Nyundo","ACTIVE"
34030201,"VILLAGE","Gasura","ACTIVE"
34030202,"VILLAGE","Gisoro","ACTIVE"
34030203,"VILLAGE","Kagano","ACTIVE"
34030204,"VILLAGE","Rwandarugari","ACTIVE"
34030205,"VILLAGE","Ryabasenge","ACTIVE"
34030206,"VILLAGE","Ryabirumba","ACTIVE"
34030301,"VILLAGE","Futi","ACTIVE"
34030302,"VILLAGE","Gahanga","ACTIVE"
34030303,"VILLAGE","Gikaranka","ACTIVE"
34030304,"VILLAGE","Gisizi","ACTIVE"
34030305,"VILLAGE","Kagege","ACTIVE"
34030401,"VILLAGE","Guriro","ACTIVE"
34030402,"VILLAGE","Kabari","ACTIVE"
34030403,"VILLAGE","Misegwibiri","ACTIVE"
34030404,"VILLAGE","Ngabo","ACTIVE"
34030405,"VILLAGE","Nyarusongati","ACTIVE"
34030406,"VILLAGE","Ruhunga","ACTIVE"
34030501,"VILLAGE","Gasanze","ACTIVE"
34030502,"VILLAGE","Kavumu","ACTIVE"
34030503,"VILLAGE","Muhare","ACTIVE"
34030504,"VILLAGE","Munyege","ACTIVE"
34030505,"VILLAGE","Rugerero","ACTIVE"
34030506,"VILLAGE","Rushubi","ACTIVE"
34030601,"VILLAGE","Bihinga","ACTIVE"
34030602,"VILLAGE","Kivumu","ACTIVE"
34030603,"VILLAGE","Ntwaro","ACTIVE"
34030604,"VILLAGE","Nyamitanzi","ACTIVE"
34030605,"VILLAGE","Rubavu","ACTIVE"
34030606,"VILLAGE","Rugera","ACTIVE"
34030607,"VILLAGE","Ruhongore","ACTIVE"
34030608,"VILLAGE","Rutabu","ACTIVE"
34040101,"VILLAGE","Batikoti","ACTIVE"
34040102,"VILLAGE","Kamuhe","ACTIVE"
34040103,"VILLAGE","Rubare","ACTIVE"
34040104,"VILLAGE","Sake","ACTIVE"
34040201,"VILLAGE","Kabagabo","ACTIVE"
34040202,"VILLAGE","Murambi","ACTIVE"
34040203,"VILLAGE","Nyabitembo","ACTIVE"
34040301,"VILLAGE","Bisukiro","ACTIVE"
34040302,"VILLAGE","Kaminuza","ACTIVE"
34040303,"VILLAGE","Kinyababa","ACTIVE"
34040304,"VILLAGE","Rushubi","ACTIVE"
34040401,"VILLAGE","Akabeza","ACTIVE"
34040402,"VILLAGE","Akimitoni","ACTIVE"
34040403,"VILLAGE","Butaka","ACTIVE"
34040404,"VILLAGE","Myuga","ACTIVE"
34040405,"VILLAGE","Rugendabari","ACTIVE"
34040501,"VILLAGE","Gaharawe","ACTIVE"
34040502,"VILLAGE","Kiramira","ACTIVE"
34040503,"VILLAGE","Mahurura","ACTIVE"
34040504,"VILLAGE","Ngando","ACTIVE"
34040505,"VILLAGE","Ruhango","ACTIVE"
34040601,"VILLAGE","Karambi","ACTIVE"
34040602,"VILLAGE","Kinkware","ACTIVE"
34040603,"VILLAGE","Masasa","ACTIVE"
34040604,"VILLAGE","Rebero","ACTIVE"
34040605,"VILLAGE","Remera","ACTIVE"
34050101,"VILLAGE","Gasasa","ACTIVE"
34050102,"VILLAGE","Gatagara","ACTIVE"
34050103,"VILLAGE","Gisesa","ACTIVE"
34050104,"VILLAGE","Kageshi","ACTIVE"
34050105,"VILLAGE","Kagohe","ACTIVE"
34050106,"VILLAGE","Rebero","ACTIVE"
34050107,"VILLAGE","Ruhigiro","ACTIVE"
34050201,"VILLAGE","Buremera","ACTIVE"
34050202,"VILLAGE","Kinyanja","ACTIVE"
34050203,"VILLAGE","Matyazo","ACTIVE"
34050204,"VILLAGE","Muderi","ACTIVE"
34050205,"VILLAGE","Muremure","ACTIVE"
34050206,"VILLAGE","Nanga","ACTIVE"
34050207,"VILLAGE","Nkomane","ACTIVE"
34050208,"VILLAGE","Rubare","ACTIVE"
34050301,"VILLAGE","Bikereri","ACTIVE"
34050302,"VILLAGE","Budacya","ACTIVE"
34050303,"VILLAGE","Gatwe","ACTIVE"
34050304,"VILLAGE","Gisunzu","ACTIVE"
34050305,"VILLAGE","Karambi","ACTIVE"
34050306,"VILLAGE","Kinanira","ACTIVE"
34050307,"VILLAGE","Muvure","ACTIVE"
34050401,"VILLAGE","Biseke","ACTIVE"
34050402,"VILLAGE","Gifumba","ACTIVE"
34050403,"VILLAGE","Kanombe","ACTIVE"
34050404,"VILLAGE","Nyagasozi","ACTIVE"
34050405,"VILLAGE","Rugarambiro","ACTIVE"
34050406,"VILLAGE","Rurambo","ACTIVE"
34050501,"VILLAGE","Bukongora","ACTIVE"
34050502,"VILLAGE","Gakoma","ACTIVE"
34050503,"VILLAGE","Gihira","ACTIVE"
34050504,"VILLAGE","Karandaryi","ACTIVE"
34050505,"VILLAGE","Kivunja","ACTIVE"
34050506,"VILLAGE","Muremure","ACTIVE"
34050507,"VILLAGE","Mwiyanike","ACTIVE"
34050508,"VILLAGE","Nkomane","ACTIVE"
34050509,"VILLAGE","Nyaburaro","ACTIVE"
34050601,"VILLAGE","Hanika","ACTIVE"
34050602,"VILLAGE","Kirwa","ACTIVE"
34050603,"VILLAGE","Mashyuza","ACTIVE"
34050604,"VILLAGE","Remera","ACTIVE"
34050605,"VILLAGE","Ruyebe","ACTIVE"
34050606,"VILLAGE","Rwumuyaga","ACTIVE"
34060101,"VILLAGE","Gatovu Centre","ACTIVE"
34060102,"VILLAGE","Giharo","ACTIVE"
34060103,"VILLAGE","Nyagitaba","ACTIVE"
34060104,"VILLAGE","Nyarusekera","ACTIVE"
34060105,"VILLAGE","Rubande","ACTIVE"
34060201,"VILLAGE","Bikingi","ACTIVE"
34060202,"VILLAGE","Gakoro","ACTIVE"
34060203,"VILLAGE","Gasura","ACTIVE"
34060204,"VILLAGE","Gasyo","ACTIVE"
34060205,"VILLAGE","Kansesa","ACTIVE"
34060301,"VILLAGE","Dehero","ACTIVE"
34060302,"VILLAGE","Hungiro","ACTIVE"
34060303,"VILLAGE","Nyanshundura","ACTIVE"
34060304,"VILLAGE","Rutoyi","ACTIVE"
34060305,"VILLAGE","Sinayi","ACTIVE"
34060401,"VILLAGE","Kabagundu","ACTIVE"
34060402,"VILLAGE","Kariyeri","ACTIVE"
34060403,"VILLAGE","Karucuranya","ACTIVE"
34060404,"VILLAGE","Kiyumba","ACTIVE"
34060405,"VILLAGE","Kizunga","ACTIVE"
34060501,"VILLAGE","Kamanga","ACTIVE"
34060502,"VILLAGE","Kankima","ACTIVE"
34060503,"VILLAGE","Kimpundu","ACTIVE"
34060504,"VILLAGE","Mugogo","ACTIVE"
34060601,"VILLAGE","Gahwege","ACTIVE"
34060602,"VILLAGE","Gasenyi","ACTIVE"
34060603,"VILLAGE","Humiro","ACTIVE"
34060604,"VILLAGE","Kabashumba Centre","ACTIVE"
34060605,"VILLAGE","Kadaterurwa","ACTIVE"
34060606,"VILLAGE","Kirwa","ACTIVE"
34060607,"VILLAGE","Rwamikeri","ACTIVE"
34070101,"VILLAGE","Kamiro","ACTIVE"
34070102,"VILLAGE","Sasangabo","ACTIVE"
34070201,"VILLAGE","Biriba","ACTIVE"
34070202,"VILLAGE","Butondwe","ACTIVE"
34070203,"VILLAGE","Gisenyi","ACTIVE"
34070204,"VILLAGE","Hesha","ACTIVE"
34070205,"VILLAGE","Nyirabashenyi","ACTIVE"
34070206,"VILLAGE","Rwanyirangeni","ACTIVE"
34070301,"VILLAGE","Kabere","ACTIVE"
34070302,"VILLAGE","Kanyove","ACTIVE"
34070303,"VILLAGE","Musumba","ACTIVE"
34070304,"VILLAGE","Rwaseka","ACTIVE"
34070401,"VILLAGE","Cyivugiza","ACTIVE"
34070402,"VILLAGE","Gashonero","ACTIVE"
34070403,"VILLAGE","Kaburende","ACTIVE"
34070404,"VILLAGE","Karandaryi","ACTIVE"
34070405,"VILLAGE","Kinyababa","ACTIVE"
34070406,"VILLAGE","Rwamikeri","ACTIVE"
34070501,"VILLAGE","Cyinkenke","ACTIVE"
34070502,"VILLAGE","Cyumukenke","ACTIVE"
34070503,"VILLAGE","Kamenyo","ACTIVE"
34070504,"VILLAGE","Karama","ACTIVE"
34070505,"VILLAGE","Kazibake","ACTIVE"
34070506,"VILLAGE","Kazuba","ACTIVE"
34070601,"VILLAGE","Bihinga","ACTIVE"
34070602,"VILLAGE","Gatare","ACTIVE"
34070603,"VILLAGE","Gitete","ACTIVE"
34070604,"VILLAGE","Pfunda","ACTIVE"
34070605,"VILLAGE","Rugaragara","ACTIVE"
34070701,"VILLAGE","Kabyaza","ACTIVE"
34070702,"VILLAGE","Kibugazi","ACTIVE"
34070703,"VILLAGE","Maziba","ACTIVE"
34070704,"VILLAGE","Rugarambiro","ACTIVE"
34070705,"VILLAGE","Rutovu","ACTIVE"
34070706,"VILLAGE","Rwankeri","ACTIVE"
34080101,"VILLAGE","Kabyuma","ACTIVE"
34080102,"VILLAGE","Kinihira","ACTIVE"
34080103,"VILLAGE","Kinyasenge","ACTIVE"
34080104,"VILLAGE","Munini","ACTIVE"
34080105,"VILLAGE","Muremure","ACTIVE"
34080201,"VILLAGE","Bunywero","ACTIVE"
34080202,"VILLAGE","Gakamba","ACTIVE"
34080203,"VILLAGE","Gora","ACTIVE"
34080204,"VILLAGE","Kamazage","ACTIVE"
34080205,"VILLAGE","Kiruma","ACTIVE"
34080206,"VILLAGE","Kivugiza","ACTIVE"
34080207,"VILLAGE","Migongo","ACTIVE"
34080208,"VILLAGE","Ruganda","ACTIVE"
34080209,"VILLAGE","Rurambo","ACTIVE"
34080301,"VILLAGE","Gitebe","ACTIVE"
34080302,"VILLAGE","Kayanza","ACTIVE"
34080303,"VILLAGE","Kivuruga","ACTIVE"
34080304,"VILLAGE","Mucundebo","ACTIVE"
34080305,"VILLAGE","Musaraba","ACTIVE"
34080306,"VILLAGE","Nyankukuma","ACTIVE"
34080307,"VILLAGE","Ryamwana","ACTIVE"
34080308,"VILLAGE","Ryanyirandaba","ACTIVE"
34080401,"VILLAGE","Kamajanga","ACTIVE"
34080402,"VILLAGE","Kigusa","ACTIVE"
34080403,"VILLAGE","Kinaba","ACTIVE"
34080404,"VILLAGE","Mabare","ACTIVE"
34080405,"VILLAGE","Muremure","ACTIVE"
34080501,"VILLAGE","Bambiro","ACTIVE"
34080502,"VILLAGE","Kanwiri","ACTIVE"
34080503,"VILLAGE","Muyange","ACTIVE"
34080504,"VILLAGE","Nyamasheke","ACTIVE"
34080505,"VILLAGE","Rubare","ACTIVE"
34080601,"VILLAGE","Gasura","ACTIVE"
34080602,"VILLAGE","Karambi","ACTIVE"
34080603,"VILLAGE","Musenyi","ACTIVE"
34080604,"VILLAGE","Ntango","ACTIVE"
34080605,"VILLAGE","Rurembo","ACTIVE"
34080606,"VILLAGE","Rwandarugari","ACTIVE"
34090101,"VILLAGE","Birembo","ACTIVE"
34090102,"VILLAGE","Cyugi","ACTIVE"
34090103,"VILLAGE","Kimisebeya","ACTIVE"
34090104,"VILLAGE","Mariba","ACTIVE"
34090105,"VILLAGE","Munyangari","ACTIVE"
34090106,"VILLAGE","Nyavuvu","ACTIVE"
34090107,"VILLAGE","Rugarambiro","ACTIVE"
34090201,"VILLAGE","Cyanika","ACTIVE"
34090202,"VILLAGE","Kimisebeya","ACTIVE"
34090203,"VILLAGE","Nteko","ACTIVE"
34090204,"VILLAGE","Nyanguragura","ACTIVE"
34090205,"VILLAGE","Raro","ACTIVE"
34090206,"VILLAGE","Rusogo","ACTIVE"
34090301,"VILLAGE","Bugonde","ACTIVE"
34090302,"VILLAGE","Gatare","ACTIVE"
34090303,"VILLAGE","Kabeza","ACTIVE"
34090304,"VILLAGE","Karambi","ACTIVE"
34090305,"VILLAGE","Kinihira","ACTIVE"
34090306,"VILLAGE","Nyampuhu","ACTIVE"
34090307,"VILLAGE","Rwenzo","ACTIVE"
34090401,"VILLAGE","Bihangara","ACTIVE"
34090402,"VILLAGE","Bukinanyana","ACTIVE"
34090403,"VILLAGE","Kiraza","ACTIVE"
34090404,"VILLAGE","Murambi","ACTIVE"
34090405,"VILLAGE","Nyiragikokora","ACTIVE"
34090406,"VILLAGE","Rusekera","ACTIVE"
34090407,"VILLAGE","Rutazigurwa","ACTIVE"
34090408,"VILLAGE","Sukiro","ACTIVE"
34090501,"VILLAGE","Gasiza","ACTIVE"
34090502,"VILLAGE","Kamifuho","ACTIVE"
34090503,"VILLAGE","Myumba","ACTIVE"
34090504,"VILLAGE","Nama","ACTIVE"
34090505,"VILLAGE","Ntagihendo","ACTIVE"
34090506,"VILLAGE","Nyempanika","ACTIVE"
34090507,"VILLAGE","Rusereka","ACTIVE"
34090508,"VILLAGE","Rwinkingi","ACTIVE"
34090601,"VILLAGE","Giharo","ACTIVE"
34090602,"VILLAGE","Kamiro","ACTIVE"
34090603,"VILLAGE","Kibumbiro","ACTIVE"
34090604,"VILLAGE","Muturagara","ACTIVE"
34090605,"VILLAGE","Muturirwa","ACTIVE"
34090606,"VILLAGE","Nkomane","ACTIVE"
34100101,"VILLAGE","Bweru","ACTIVE"
34100102,"VILLAGE","Kintore","ACTIVE"
34100103,"VILLAGE","Mubuga","ACTIVE"
34100104,"VILLAGE","Nyakigezi","ACTIVE"
34100105,"VILLAGE","Nyarubingo","ACTIVE"
34100106,"VILLAGE","Nyarusange","ACTIVE"
34100201,"VILLAGE","Bwumba","ACTIVE"
34100202,"VILLAGE","Gasayo","ACTIVE"
34100203,"VILLAGE","Gasiza","ACTIVE"
34100204,"VILLAGE","Giko","ACTIVE"
34100205,"VILLAGE","Kabahendanyi","ACTIVE"
34100206,"VILLAGE","Kagano","ACTIVE"
34100207,"VILLAGE","Nyagasozi","ACTIVE"
34100208,"VILLAGE","Rwangege","ACTIVE"
34100209,"VILLAGE","Tetero","ACTIVE"
34100301,"VILLAGE","Buhete","ACTIVE"
34100302,"VILLAGE","Gitotsi","ACTIVE"
34100303,"VILLAGE","Kabyaza","ACTIVE"
34100304,"VILLAGE","Muhare","ACTIVE"
34100305,"VILLAGE","Munyinya","ACTIVE"
34100306,"VILLAGE","Musenyi","ACTIVE"
34100307,"VILLAGE","Nganzo","ACTIVE"
34100401,"VILLAGE","Gatyazo","ACTIVE"
34100402,"VILLAGE","Gisenyi","ACTIVE"
34100403,"VILLAGE","Jari","ACTIVE"
34100404,"VILLAGE","Kamenyo","ACTIVE"
34100405,"VILLAGE","Kibumba","ACTIVE"
34100406,"VILLAGE","Kirebe","ACTIVE"
34100407,"VILLAGE","Mwambi","ACTIVE"
34100408,"VILLAGE","Nyamugari","ACTIVE"
34100501,"VILLAGE","Bihe","ACTIVE"
34100502,"VILLAGE","Bukango","ACTIVE"
34100503,"VILLAGE","Cyasenge","ACTIVE"
34100504,"VILLAGE","Gahama","ACTIVE"
34100505,"VILLAGE","Gaseke","ACTIVE"
34100506,"VILLAGE","Gihuri","ACTIVE"
34100507,"VILLAGE","Karambi","ACTIVE"
34100508,"VILLAGE","Murama","ACTIVE"
34100601,"VILLAGE","Harabana","ACTIVE"
34100602,"VILLAGE","Kabuye","ACTIVE"
34100603,"VILLAGE","Kingona","ACTIVE"
34100604,"VILLAGE","Kiyanza","ACTIVE"
34100605,"VILLAGE","Mucaca","ACTIVE"
34100606,"VILLAGE","Murengeri","ACTIVE"
34100607,"VILLAGE","Nyakiriba","ACTIVE"
34110101,"VILLAGE","Bihira","ACTIVE"
34110102,"VILLAGE","Gahoko","ACTIVE"
34110103,"VILLAGE","Gitega","ACTIVE"
34110104,"VILLAGE","Kamahwera","ACTIVE"
34110105,"VILLAGE","Kanama","ACTIVE"
34110106,"VILLAGE","Kazuba","ACTIVE"
34110107,"VILLAGE","Murungu","ACTIVE"
34110108,"VILLAGE","Musenyi","ACTIVE"
34110109,"VILLAGE","Rugendabari","ACTIVE"
34110110,"VILLAGE","Rwamigega","ACTIVE"
34110201,"VILLAGE","Bukangano","ACTIVE"
34110202,"VILLAGE","Cyanika","ACTIVE"
34110203,"VILLAGE","Cyivugiza","ACTIVE"
34110204,"VILLAGE","Cyuve","ACTIVE"
34110205,"VILLAGE","Gitega","ACTIVE"
34110206,"VILLAGE","Kagusa","ACTIVE"
34110207,"VILLAGE","Rurambo","ACTIVE"
34110301,"VILLAGE","Cyayu","ACTIVE"
34110302,"VILLAGE","Cyinkware","ACTIVE"
34110303,"VILLAGE","Cyogo","ACTIVE"
34110304,"VILLAGE","Gabiro","ACTIVE"
34110305,"VILLAGE","Gasenyi","ACTIVE"
34110306,"VILLAGE","Karuhara","ACTIVE"
34110307,"VILLAGE","Kinaba","ACTIVE"
34110308,"VILLAGE","Nturo","ACTIVE"
34110309,"VILLAGE","Nturoy Inkoko","ACTIVE"
34110401,"VILLAGE","Bugeshi","ACTIVE"
34110402,"VILLAGE","Gahondo","ACTIVE"
34110403,"VILLAGE","Gisoro","ACTIVE"
34110404,"VILLAGE","Kabyaza","ACTIVE"
34110405,"VILLAGE","Karambi","ACTIVE"
34110406,"VILLAGE","Karuhindu","ACTIVE"
34110407,"VILLAGE","Kidomo","ACTIVE"
34110408,"VILLAGE","Mpinga","ACTIVE"
34110409,"VILLAGE","Muremure","ACTIVE"
34110410,"VILLAGE","Nyarukangaga","ACTIVE"
34110411,"VILLAGE","Rubavu","ACTIVE"
34110412,"VILLAGE","Rubona I","ACTIVE"
34110501,"VILLAGE","Busenge","ACTIVE"
34110502,"VILLAGE","Kamugarura","ACTIVE"
34110503,"VILLAGE","Karukungu","ACTIVE"
34110504,"VILLAGE","Murama","ACTIVE"
34110505,"VILLAGE","Mwana","ACTIVE"
34110506,"VILLAGE","Nemba","ACTIVE"
34110507,"VILLAGE","Nyagahangara","ACTIVE"
34110601,"VILLAGE","Gatobo","ACTIVE"
34110602,"VILLAGE","Gifunzo","ACTIVE"
34110603,"VILLAGE","Kabutozi","ACTIVE"
34110604,"VILLAGE","Kamenyo I","ACTIVE"
34110605,"VILLAGE","Kamenyo II","ACTIVE"
34110606,"VILLAGE","Muhungwe","ACTIVE"
34110607,"VILLAGE","Murama","ACTIVE"
34110608,"VILLAGE","Musekera","ACTIVE"
34110609,"VILLAGE","Musenyi","ACTIVE"
34110610,"VILLAGE","Musezero","ACTIVE"
34110611,"VILLAGE","Muturagara","ACTIVE"
34110612,"VILLAGE","Rubona II","ACTIVE"
34110613,"VILLAGE","Rugarambiro","ACTIVE"
34110614,"VILLAGE","Rugote","ACTIVE"
34110615,"VILLAGE","Rwanika","ACTIVE"
34110616,"VILLAGE","Tubuye","ACTIVE"
34120101,"VILLAGE","Bihembe","ACTIVE"
34120102,"VILLAGE","Cyinyana","ACTIVE"
34120103,"VILLAGE","Kabuga","ACTIVE"
34120104,"VILLAGE","Mugwato","ACTIVE"
34120105,"VILLAGE","Murikwa","ACTIVE"
34120201,"VILLAGE","Kamahoro","ACTIVE"
34120202,"VILLAGE","Kazirankara","ACTIVE"
34120203,"VILLAGE","Kibuye","ACTIVE"
34120204,"VILLAGE","Kigabiro","ACTIVE"
34120205,"VILLAGE","Mataba","ACTIVE"
34120206,"VILLAGE","Rubaba","ACTIVE"
34120301,"VILLAGE","Kabagabo","ACTIVE"
34120302,"VILLAGE","Kabuguzo","ACTIVE"
34120303,"VILLAGE","Mabare","ACTIVE"
34120304,"VILLAGE","Munanira","ACTIVE"
34120305,"VILLAGE","Remera","ACTIVE"
34120401,"VILLAGE","Gacurabwenge","ACTIVE"
34120402,"VILLAGE","Kagongo","ACTIVE"
34120403,"VILLAGE","Mukaka","ACTIVE"
34120404,"VILLAGE","Rwabahungu","ACTIVE"
34120405,"VILLAGE","Vunga","ACTIVE"
34120501,"VILLAGE","Kaziba","ACTIVE"
34120502,"VILLAGE","Kidandari","ACTIVE"
34120503,"VILLAGE","Murambi","ACTIVE"
34120504,"VILLAGE","Ntende","ACTIVE"
34120601,"VILLAGE","Gitega","ACTIVE"
34120602,"VILLAGE","Kabuga","ACTIVE"
34120603,"VILLAGE","Karambi","ACTIVE"
34120604,"VILLAGE","Kirwa","ACTIVE"
34120605,"VILLAGE","Kiyovu","ACTIVE"
34120606,"VILLAGE","Rutoyi","ACTIVE"
35010101,"VILLAGE","Gasura","ACTIVE"
35010102,"VILLAGE","Kirwa","ACTIVE"
35010103,"VILLAGE","Nkuri","ACTIVE"
35010104,"VILLAGE","Rutembo","ACTIVE"
35010105,"VILLAGE","Rutoyi","ACTIVE"
35010201,"VILLAGE","Bushyogero","ACTIVE"
35010202,"VILLAGE","Cyahafi","ACTIVE"
35010203,"VILLAGE","Kamina","ACTIVE"
35010204,"VILLAGE","Rushubi","ACTIVE"
35010301,"VILLAGE","Gasasa","ACTIVE"
35010302,"VILLAGE","Gitonde","ACTIVE"
35010303,"VILLAGE","Rugeshi","ACTIVE"
35010304,"VILLAGE","Rukeri","ACTIVE"
35010305,"VILLAGE","Rwamakara","ACTIVE"
35010401,"VILLAGE","Bereshi","ACTIVE"
35010402,"VILLAGE","Gitarama","ACTIVE"
35010403,"VILLAGE","Kurushishi","ACTIVE"
35010404,"VILLAGE","Mukingi","ACTIVE"
35010405,"VILLAGE","Nyakarambi","ACTIVE"
35010501,"VILLAGE","Kabirizi","ACTIVE"
35010502,"VILLAGE","Kiregamazi","ACTIVE"
35010503,"VILLAGE","Mwiha","ACTIVE"
35010504,"VILLAGE","Nyabitare","ACTIVE"
35020101,"VILLAGE","Birambo","ACTIVE"
35020102,"VILLAGE","Mpara","ACTIVE"
35020103,"VILLAGE","Musagara","ACTIVE"
35020104,"VILLAGE","Nyakagezi","ACTIVE"
35020105,"VILLAGE","Ruvumu","ACTIVE"
35020106,"VILLAGE","Rwasare","ACTIVE"
35020201,"VILLAGE","Gasave","ACTIVE"
35020202,"VILLAGE","Gatongo","ACTIVE"
35020203,"VILLAGE","Gatsibo","ACTIVE"
35020204,"VILLAGE","Gatwa","ACTIVE"
35020205,"VILLAGE","Kimirama","ACTIVE"
35020206,"VILLAGE","Rutabataba","ACTIVE"
35020207,"VILLAGE","Shyogi","ACTIVE"
35020301,"VILLAGE","Byimana","ACTIVE"
35020302,"VILLAGE","Gasave","ACTIVE"
35020303,"VILLAGE","Karehe","ACTIVE"
35020304,"VILLAGE","Kavumu","ACTIVE"
35020305,"VILLAGE","Nsyabire","ACTIVE"
35020306,"VILLAGE","Nyenyeri","ACTIVE"
35020401,"VILLAGE","Gahinga","ACTIVE"
35020402,"VILLAGE","Gitega","ACTIVE"
35020403,"VILLAGE","Kabarore","ACTIVE"
35020404,"VILLAGE","Karehe","ACTIVE"
35020405,"VILLAGE","Kimisagara","ACTIVE"
35020406,"VILLAGE","Nteko","ACTIVE"
35020407,"VILLAGE","Rugara","ACTIVE"
35020501,"VILLAGE","Butare","ACTIVE"
35020502,"VILLAGE","Gasagara","ACTIVE"
35020503,"VILLAGE","Jimbu","ACTIVE"
35020504,"VILLAGE","Kabeza","ACTIVE"
35020505,"VILLAGE","Kadehero","ACTIVE"
35020506,"VILLAGE","Kamina","ACTIVE"
35020601,"VILLAGE","Kagarama","ACTIVE"
35020602,"VILLAGE","Mataba","ACTIVE"
35020603,"VILLAGE","Mukaragata","ACTIVE"
35020604,"VILLAGE","Rusumo","ACTIVE"
35030101,"VILLAGE","Buyungu","ACTIVE"
35030102,"VILLAGE","Kigarama","ACTIVE"
35030103,"VILLAGE","Muhororo","ACTIVE"
35030104,"VILLAGE","Nyagasozi","ACTIVE"
35030201,"VILLAGE","Cyahafi","ACTIVE"
35030202,"VILLAGE","Gapfura","ACTIVE"
35030203,"VILLAGE","Gasharu","ACTIVE"
35030204,"VILLAGE","Gasovu","ACTIVE"
35030205,"VILLAGE","Huriro","ACTIVE"
35030206,"VILLAGE","Kabenge","ACTIVE"
35030207,"VILLAGE","Kagarama","ACTIVE"
35030208,"VILLAGE","Rutsiro","ACTIVE"
35030209,"VILLAGE","Sereri","ACTIVE"
35030301,"VILLAGE","Bwoga","ACTIVE"
35030302,"VILLAGE","Kamana","ACTIVE"
35030303,"VILLAGE","Rugari","ACTIVE"
35030304,"VILLAGE","Rugeshi","ACTIVE"
35030401,"VILLAGE","Kagugu","ACTIVE"
35030402,"VILLAGE","Karambo","ACTIVE"
35030403,"VILLAGE","Kiribata","ACTIVE"
35030404,"VILLAGE","Munyegera","ACTIVE"
35030405,"VILLAGE","Muvugangoma","ACTIVE"
35030406,"VILLAGE","Rugarika","ACTIVE"
35030501,"VILLAGE","Kabuga","ACTIVE"
35030502,"VILLAGE","Kamonyi","ACTIVE"
35030503,"VILLAGE","Mituga","ACTIVE"
35030504,"VILLAGE","Mukoni","ACTIVE"
35030601,"VILLAGE","Marembo","ACTIVE"
35030602,"VILLAGE","Murambi","ACTIVE"
35030603,"VILLAGE","Rugarambiro","ACTIVE"
35030604,"VILLAGE","Rwamiko","ACTIVE"
35040101,"VILLAGE","Gitaba","ACTIVE"
35040102,"VILLAGE","Kabarenzi","ACTIVE"
35040103,"VILLAGE","Kabere","ACTIVE"
35040104,"VILLAGE","Kabuganza","ACTIVE"
35040105,"VILLAGE","Kabusizi","ACTIVE"
35040106,"VILLAGE","Kinyamiyaga","ACTIVE"
35040201,"VILLAGE","Mbandari","ACTIVE"
35040202,"VILLAGE","Mitabo","ACTIVE"
35040203,"VILLAGE","Mizingo","ACTIVE"
35040204,"VILLAGE","Muturagara","ACTIVE"
35040205,"VILLAGE","Nyamugari","ACTIVE"
35040206,"VILLAGE","Nyamweru","ACTIVE"
35040207,"VILLAGE","Rugari","ACTIVE"
35040301,"VILLAGE","Bitare","ACTIVE"
35040302,"VILLAGE","Kimisagara","ACTIVE"
35040303,"VILLAGE","Kiyovu","ACTIVE"
35040304,"VILLAGE","Migongo","ACTIVE"
35040305,"VILLAGE","Nyanza","ACTIVE"
35040306,"VILLAGE","Rebero","ACTIVE"
35040307,"VILLAGE","Rurembo","ACTIVE"
35040308,"VILLAGE","Rwantozi","ACTIVE"
35040401,"VILLAGE","Bukonde","ACTIVE"
35040402,"VILLAGE","Butare","ACTIVE"
35040403,"VILLAGE","Kabeza","ACTIVE"
35040404,"VILLAGE","Karambi","ACTIVE"
35040405,"VILLAGE","Merabuye","ACTIVE"
35040406,"VILLAGE","Nyabarinda","ACTIVE"
35040407,"VILLAGE","Rubambiro","ACTIVE"
35040501,"VILLAGE","Gisebeya","ACTIVE"
